Date1,Date2,Days,acctrefno,application_id,multiply_to
2022-07-22,2022-07-29,7,433788,22040701B9TX,1
2022-08-05,2022-08-19,14,433788,22040701B9TX,1
2022-08-26,2022-09-13,-18,433788,22040701B9TX,-1
2022-07-01,2022-09-13,-73,433841,22040702Q9MO,-1
2022-06-15,2022-09-13,-90,433878,22032402W8TX,-1
2022-06-16,2022-09-13,-89,433918,2204070496SC,-1
2022-06-13,2022-06-15,2,434037,22040706FWIN,1
2022-06-27,2022-06-30,3,434037,22040706FWIN,1
2022-07-11,2022-07-12,1,434037,22040706FWIN,1
2022-08-05,2022-09-13,-39,434047,22040706KWMI,-1
2022-06-17,2022-06-23,6,434255,22040800MZAR,1
2022-07-01,2022-07-08,7,434255,22040800MZAR,1
2022-07-29,2022-08-04,6,434255,22040800MZAR,1
2022-06-17,2022-09-13,-88,434259,22040800QXTX,-1
2022-06-17,2022-06-20,3,434267,22040800X1TN,1
2022-07-17,2022-07-25,8,434267,22040800X1TN,1
2022-08-17,2022-09-13,-27,434267,22040800X1TN,-1
2022-06-17,2022-07-01,14,434344,220408021SLA,1
2022-06-22,2022-09-13,-82,435378,22041103G7OK,-1
2022-07-08,2022-09-13,-67,435540,22041106KCFL,-1
2022-08-05,2022-09-13,-39,435614,22041107M0MN,-1
2022-07-01,2022-09-13,-74,435672,22041108J4TX,-1
2022-06-20,2022-09-13,-85,435769,2204120173MO,-1
2022-06-29,2022-09-13,-76,435797,22041201W5TN,-1
2022-08-09,2022-08-15,6,435872,22041203JPIN,1
2022-07-08,2022-09-13,-67,435900,220412041ZTN,-1
2022-06-19,2022-06-20,1,435970,220412056CSC,1
2022-07-24,2022-09-13,-51,435970,220412056CSC,-1
2022-07-08,2022-07-15,7,436039,22041206F9OK,1
2022-07-29,2022-08-05,7,436039,22041206F9OK,1
2022-08-26,2022-09-13,-18,436039,22041206F9OK,-1
2022-07-13,2022-07-15,1,436206,22041300GKSC,1
2022-08-17,2022-09-13,-26,436206,22041300GKSC,-1
2022-06-23,2022-09-13,-82,436568,22041306L9TN,-1
2022-07-08,2022-09-13,-67,437330,22041503MGAL,-1
2022-07-07,2022-09-03,57,437340,22041503QYAL,1
2022-09-09,2022-09-13,-3,437340,22041503QYAL,-1
2022-06-24,2022-07-20,26,437715,22041600Q8TX,1
2022-08-05,2022-08-11,6,437715,22041600Q8TX,1
2022-08-02,2022-09-13,-42,438196,2204180385TX,-1
2022-07-31,2022-08-15,15,438262,22041804ZJOK,1
2022-08-31,2022-09-13,-13,438262,22041804ZJOK,-1
2022-07-16,2022-09-13,-59,438287,2203250260MO,-1
2022-07-03,2022-09-13,-72,438365,22041806T2SC,-1
2022-07-14,2022-09-13,-61,438557,2204190107IN,-1
2022-07-13,2022-09-13,-61,438785,220419061XSC,-1
2022-07-01,2022-09-13,-74,439683,22042104TRKS,-1
2022-07-01,2022-09-13,-74,439763,220421063QMI,-1
2022-06-30,2022-09-13,-75,439995,22042200QZTX,-1
2022-07-01,2022-07-07,6,440000,22042200TRAR,1
2022-08-26,2022-09-13,-18,440000,22042200TRAR,-1
2022-07-13,2022-09-13,-61,440005,22042200WWFL,-1
2022-07-08,2022-09-13,-67,440019,220422013KTX,-1
2022-07-08,2022-09-13,-67,440140,220422039HFL,-1
2022-07-15,2022-09-13,-60,441375,22042601BZSC,-1
2022-08-09,2022-09-13,-35,441391,22042601V7OK,-1
2022-07-08,2022-09-13,-67,441478,22042603VGOK,-1
2022-07-08,2022-09-13,-67,441491,220426043NIN,-1
2022-07-12,2022-09-13,-62,441493,22041202T7AR,-1
2022-07-11,2022-09-13,-64,441504,220426047KTX,-1
2022-07-08,2022-09-13,-67,441611,2204260671FL,-1
2022-07-08,2022-09-13,-67,441794,22042700YWAL,-1
2022-07-03,2022-09-13,-72,442010,220427060KTN,-1
2022-08-12,2022-08-26,14,442476,22041107Q4OK,1
2022-07-27,2022-09-13,-47,442521,22042807HXTN,-1
2022-07-21,2022-09-13,-54,443579,22050200M1FL,-1
2022-07-23,2022-09-13,-52,443597,22050200WZIN,-1
2022-08-18,2022-09-01,14,443600,22050200Y4FL,1
2022-08-04,2022-09-13,-40,443672,220502031YTX,-1
2022-08-30,2022-08-31,1,443864,22050207DGFL,1
2022-08-02,2022-09-13,-42,443987,22050300G1MI,-1
2022-08-03,2022-09-13,-41,443997,22040801FHMO,-1
2022-07-15,2022-09-13,-60,444022,220503015HLA,-1
2022-07-14,2022-09-13,-61,444054,220503021WMS,-1
2022-07-15,2022-09-13,-60,444061,220503024ZWI,-1
2022-07-20,2022-09-13,-54,444184,220503057ZLA,-1
2022-07-15,2022-09-13,-60,444490,220504025DLA,-1
2022-07-20,2022-09-13,-55,444894,2205020671LA,-1
2022-07-15,2022-09-13,-60,445148,22050506BYIN,-1
2022-07-28,2022-09-13,-47,445190,220505070JTX,-1
2022-07-15,2022-09-13,-60,445370,22050601GQLA,-1
2022-08-04,2022-09-13,-40,446144,22050900DBMO,-1
2022-07-25,2022-09-13,-50,446153,22050900LFOK,-1
2022-08-03,2022-09-13,-41,446195,22050901G6SC,-1
2022-07-15,2022-09-13,-60,446230,220509026WFL,-1
2022-07-16,2022-09-13,-59,446345,22050904WZLA,-1
2022-07-20,2022-09-13,-54,446349,2205090508OK,-1
2022-08-19,2022-09-13,-25,446393,22050905WKTX,-1
2022-08-02,2022-09-13,-42,446435,22050906W1TN,-1
2022-08-01,2022-09-13,-42,446608,22051000PCFL,-1
2022-08-12,2022-09-13,-32,446819,220510051QFL,-1
2022-08-02,2022-09-13,-41,447141,22051101WNFL,-1
2022-07-20,2022-09-13,-55,447145,22051102F8SC,-1
2022-07-21,2022-08-04,14,447334,220511064ZMO,1
2022-07-29,2022-09-13,-46,447858,22051207SLTX,-1
2022-08-03,2022-09-13,-41,448043,220513022RTN,-1
2022-08-01,2022-09-13,-43,448064,22051302FVMN,-1
2022-07-28,2022-09-13,-47,448485,2205140268TX,-1
2022-08-11,2022-08-31,20,448982,220516044YMI,1
2022-09-11,2022-09-13,-2,448982,220516044YMI,-1
2022-07-22,2022-09-13,-53,449054,22051605YHOK,-1
2022-08-03,2022-09-13,-41,449272,22051700TGOK,-1
2022-08-24,2022-09-13,-19,449282,22051700ZPMO,-1
2022-07-25,2022-09-13,-50,449355,22051702DDOK,-1
2022-08-26,2022-09-09,14,449498,22050906MYTX,1
2022-08-22,2022-09-13,-22,449790,220518025PMI,-1
2022-08-02,2022-09-13,-41,449936,22051805C9KY,-1
2022-08-13,2022-09-13,-31,450196,220519010CAL,-1
2022-07-29,2022-08-08,10,450653,220520016BFL,1
2022-08-23,2022-09-13,-20,450720,22052002L5TX,-1
2022-07-29,2022-08-05,7,450757,220520035DTN,1
2022-08-09,2022-09-13,-35,450757,220520035DTN,-1
2022-08-05,2022-08-12,7,451219,22052102G2TN,1
2022-08-26,2022-09-13,-18,451219,22052102G2TN,-1
2022-08-30,2022-09-06,6,451561,22052300LBSC,1
2022-09-11,2022-09-13,-2,451561,22052300LBSC,-1
2022-07-29,2022-09-13,-46,451620,22052301XYNY,-1
2022-08-04,2022-09-13,-40,451808,22052306KZMS,-1
2022-08-05,2022-09-13,-39,452119,22052402DDNY,-1
2022-08-18,2022-09-13,-26,452501,22052501DRTX,-1
2022-08-02,2022-09-13,-42,452563,22052502SDTX,-1
2022-08-01,2022-08-01,0,452590,22052406W7TX,1
2022-09-01,2022-09-02,1,452590,22052406W7TX,1
2022-08-29,2022-09-13,-14,452748,22052506HVMO,-1
2022-08-12,2022-09-13,-32,453236,22052606K3SC,-1
2022-08-04,2022-09-13,-40,453449,22052700XJTN,-1
2022-08-05,2022-08-12,7,453498,22052701YWMI,1
2022-08-19,2022-08-22,3,453498,22052701YWMI,1
2022-08-08,2022-09-13,-36,453923,22052800DNFL,-1
2022-08-26,2022-09-09,14,454467,2205310210IN,1
2022-08-12,2022-09-13,-32,455306,22060200S4SC,-1
2022-08-12,2022-09-13,-32,455342,22060201CGAR,-1
2022-09-07,2022-09-13,-5,455411,22060202L5TX,-1
2022-08-10,2022-09-13,-34,455486,220602029NOK,-1
2022-08-19,2022-08-22,3,455775,22060208NMWI,1
2022-08-12,2022-09-13,-32,455849,220603013MTX,-1
2022-08-18,2022-09-13,-26,456957,220606026KOK,-1
2022-08-17,2022-09-13,-27,457038,220606031NMS,-1
2022-08-15,2022-09-13,-29,457042,22060603FZOK,-1
2022-08-23,2022-08-25,2,457124,22060605DSTX,1
2022-08-12,2022-08-18,6,457158,22060605S6FL,1
2022-09-02,2022-09-13,-11,457505,220607021XLA,-1
2022-08-31,2022-09-13,-13,457663,220607050DFL,-1
2022-08-26,2022-09-13,-18,457683,22060705CLIN,-1
2022-08-23,2022-09-13,-20,458293,22060806RNAL,-1
2022-08-17,2022-09-13,-27,458295,22060806L0FL,-1
2022-08-23,2022-09-13,-20,458516,22060901QYTX,-1
2022-08-30,2022-09-13,-13,458527,22060901Y6MO,-1
2022-08-17,2022-09-13,-27,458834,22060906VZTN,-1
2022-08-23,2022-08-25,2,459014,22061000WYTN,1
2022-08-17,2022-09-13,-27,459051,22061001B2WI,-1
2022-08-26,2022-09-13,-18,459077,22061001Q8WI,-1
2022-08-19,2022-09-13,-25,460094,220613016BAR,-1
2022-09-09,2022-09-13,-4,460157,22061302B0TN,-1
2022-08-22,2022-09-13,-22,460249,220609053CMI,-1
2022-08-19,2022-09-13,-25,460266,22061304SHFL,-1
2022-09-02,2022-09-13,-11,460361,220613068XFL,-1
2022-08-26,2022-09-13,-18,460398,22061306QKLA,-1
2022-09-02,2022-09-13,-11,460630,22061401C0WI,-1
2022-08-26,2022-09-13,-18,460916,22061407C7TX,-1
2022-09-02,2022-09-13,-11,461192,22061503DDTX,-1
2022-09-01,2022-09-13,-12,461366,22061506GHMI,-1
2022-08-25,2022-09-13,-19,461577,2206160118SC,-1
2022-09-01,2022-09-13,-12,462085,220617010JFL,-1
2022-08-30,2022-09-13,-14,462140,22061701N9MI,-1
2022-09-08,2022-09-09,0,463209,220620046QIN,1
2022-09-02,2022-09-13,-11,463712,2206210462IN,-1
2022-09-02,2022-09-13,-11,463790,22052400FNFL,-1
2022-09-09,2022-09-13,-4,464092,22062200RKFL,-1
2022-09-02,2022-09-13,-11,464150,22062201FTWI,-1
2022-09-02,2022-09-13,-10,464152,22062201FXTN,-1
2022-09-03,2022-09-13,-10,464579,220622088MTX,-1
2022-09-12,2022-09-13,-1,466313,22062706JWMO,-1
2022-09-08,2022-09-13,-5,466522,22062800Q8AR,-1
2022-09-06,2022-09-13,-7,466601,2206280257FL,-1
2022-09-12,2022-09-13,0,467789,22062200PWIN,-1
2022-05-23,2022-06-02,10,413280,22021700TGTX,1
2022-06-18,2022-09-13,-87,413280,22021700TGTX,-1
2022-05-18,2022-05-25,7,413676,2202180209AR,1
2022-06-22,2022-06-24,2,413676,2202180209AR,1
2022-07-01,2022-07-08,7,413676,2202180209AR,1
2022-07-15,2022-07-22,7,413676,2202180209AR,1
2022-07-29,2022-09-13,-46,413676,2202180209AR,-1
2022-04-29,2022-09-13,-137,414859,22022105Q5OK,-1
2022-05-23,2022-09-13,-113,415134,220222014WMS,-1
2022-05-25,2022-09-13,-111,416102,220224043QMS,-1
2022-08-09,2022-08-18,9,418588,22030207GTMS,1
2022-09-09,2022-09-13,-4,418588,22030207GTMS,-1
2022-06-02,2022-09-13,-103,418899,22030304JZMS,-1
2022-05-10,2022-09-13,-126,418902,220303030CAR,-1
2022-06-02,2022-06-17,15,419048,220303079MAL,1
2022-07-02,2022-09-13,-73,419048,220303079MAL,-1
2022-06-15,2022-09-13,-90,420374,22030702PTOK,-1
2022-05-19,2022-09-13,-117,420917,22030805N8MO,-1
2022-05-20,2022-09-13,-116,421509,22030907NBTX,-1
2022-05-20,2022-06-17,28,422261,220311036YAL,1
2022-06-24,2022-09-13,-81,422261,220311036YAL,-1
2022-06-01,2022-09-13,-103,423114,22031401JQFL,-1
2022-06-02,2022-06-09,7,423145,22031402HPAR,1
2022-06-16,2022-06-30,14,423145,22031402HPAR,1
2022-07-07,2022-07-21,14,423145,22031402HPAR,1
2022-07-28,2022-09-13,-47,423145,22031402HPAR,-1
2022-05-20,2022-05-23,3,423292,220314066VOK,1
2022-06-03,2022-09-13,-102,423292,220314066VOK,-1
2022-06-01,2022-06-06,5,423840,220315080VOK,1
2022-06-15,2022-06-17,2,423840,220315080VOK,1
2022-07-01,2022-09-13,-74,423840,220315080VOK,-1
2022-06-01,2022-09-13,-103,424040,2203160228AL,-1
2022-06-15,2022-09-13,-90,424328,22031607JKTX,-1
2022-06-03,2022-09-13,-102,424362,22031607YSMS,-1
2022-05-27,2022-09-13,-109,424579,220317030VLA,-1
2022-05-27,2022-09-13,-109,424615,22031703Q1TN,-1
2022-05-27,2022-09-13,-109,424983,220318018CIN,-1
2022-05-25,2022-09-13,-111,425046,2203180282AL,-1
2022-07-29,2022-08-03,5,425463,22031900RTMS,1
2022-09-03,2022-09-13,-10,425463,22031900RTMS,-1
2022-06-02,2022-09-13,-103,425983,22032101C2OK,-1
2022-05-31,2022-09-13,-105,425991,22032101G9AL,-1
2022-06-20,2022-09-13,-85,425997,22032101PTMI,-1
2022-06-01,2022-09-13,-104,426201,22032105T8TN,-1
2022-06-02,2022-07-21,49,426223,22032106LBMI,1
2022-06-02,2022-06-10,8,426403,22032200LWFL,1
2022-06-16,2022-06-29,13,426403,22032200LWFL,1
2022-06-08,2022-09-13,-96,426461,22032201K2MO,-1
2022-06-17,2022-09-13,-88,426463,22032201G4KY,-1
2022-06-03,2022-09-13,-102,426527,22032202VMAR,-1
2022-06-09,2022-09-13,-96,426958,2203230202TX,-1
2022-06-02,2022-09-13,-103,427009,22032302YYTX,-1
2022-06-23,2022-07-13,19,427412,22032400X7KY,1
2022-09-02,2022-09-13,-11,427412,22032400X7KY,-1
2022-06-23,2022-09-13,-82,427446,22032401HPAR,-1
2022-06-02,2022-09-13,-103,427569,22032403YJTN,-1
2022-06-02,2022-09-13,-103,427664,22032405BZTN,-1
2022-06-08,2022-09-13,-97,427687,22032405SWIN,-1
2022-06-07,2022-06-24,16,427689,22032405WSFL,1
2022-07-01,2022-07-15,14,427689,22032405WSFL,1
2022-08-19,2022-09-13,-25,427689,22032405WSFL,-1
2022-06-03,2022-09-13,-102,427779,22032406ZRAL,-1
2022-07-20,2022-09-13,-54,427942,22032500VQTX,-1
2022-06-03,2022-09-13,-102,427969,2203250165KY,-1
2022-06-10,2022-06-15,5,428001,22032501SJMS,1
2022-06-30,2022-07-15,15,428934,22032801CYKS,1
2022-07-20,2022-09-13,-54,428934,22032801CYKS,-1
2022-06-27,2022-09-13,-78,428950,220323011MTX,-1
2022-06-27,2022-09-13,-78,429144,22032805DJAL,-1
2022-07-29,2022-08-12,14,429177,22032805X7OK,1
2022-08-23,2022-09-13,-21,429401,22032900J0TN,-1
2022-06-17,2022-07-15,28,432035,22040400P2OK,1
2022-07-29,2022-09-13,-46,432035,22040400P2OK,-1
2022-06-15,2022-09-13,-90,432039,22033007JYTX,-1
2022-07-08,2022-07-11,3,432111,22033100QKFL,1
2022-08-05,2022-08-06,1,432111,22033100QKFL,1
2022-08-19,2022-08-20,1,432111,22033100QKFL,1
2022-09-03,2022-09-13,-10,432149,22033102H6TN,-1
2022-08-01,2022-09-13,-43,432223,22033000V6MO,-1
2022-07-22,2022-08-09,18,432358,22040101CFFL,1
2022-09-01,2022-09-13,-12,432358,22040101CFFL,-1
2022-08-05,2022-08-17,12,432362,22040100KKAL,1
2022-07-03,2022-09-13,-72,432409,2204040604AL,-1
2022-06-22,2022-07-20,28,432641,22040500CKTN,1
2022-08-03,2022-09-13,-41,432641,22040500CKTN,-1
2022-06-17,2022-09-13,-88,432742,220405021WMN,-1
2022-07-08,2022-09-13,-66,432944,22040406XQWI,-1
2022-06-15,2022-09-13,-90,433179,22040600NKSC,-1
2022-06-28,2022-09-13,-76,433274,22040602JRMI,-1
2022-07-03,2022-09-13,-72,433422,220406058WAL,-1
2022-08-01,2022-09-13,-43,433514,22040606BTTN,-1
2022-06-17,2022-09-13,-88,433559,220406073TTN,-1
2022-06-21,2022-09-13,-83,433575,22040607DHTX,-1
2022-06-23,2022-09-13,-82,433589,22040607JRKY,-1
2022-07-05,2022-07-20,15,434034,22040706FVWI,1
2022-06-17,2022-09-13,-88,434261,22040800SYAL,-1
2022-06-15,2022-06-28,13,434268,22040800W9MO,1
2022-07-15,2022-07-19,4,434268,22040800W9MO,1
2022-06-17,2022-07-01,14,434318,22040801NRSC,1
2022-07-08,2022-07-22,14,434318,22040801NRSC,1
2022-07-29,2022-09-13,-46,434318,22040801NRSC,-1
2022-06-22,2022-09-13,-83,435266,22041100Y1AL,-1
2022-06-21,2022-09-13,-84,435522,220411069JMO,-1
2022-08-26,2022-09-13,-18,435803,220412021LFL,-1
2022-06-29,2022-09-13,-75,435829,22041202RWAL,-1
2022-06-24,2022-09-13,-81,435863,22041203HKMS,-1
2022-06-22,2022-07-20,28,436015,220412060QIN,1
2022-08-03,2022-08-17,14,436015,220412060QIN,1
2022-07-21,2022-09-13,-54,436207,22041300J5SC,-1
2022-06-22,2022-06-27,5,436260,220413015JSC,1
2022-06-23,2022-09-13,-82,436423,22041304N5TN,-1
2022-08-01,2022-09-13,-43,436472,22041305L5AL,-1
2022-07-01,2022-07-19,18,436810,22041402BSFL,1
2022-06-27,2022-09-13,-77,436823,22041402V6OK,-1
2022-07-07,2022-09-13,-68,436862,22041403NDMS,-1
2022-06-28,2022-09-13,-76,436961,22041405SGTN,-1
2022-06-30,2022-07-06,6,436981,2204140668TN,1
2022-07-30,2022-09-07,39,436981,2204140668TN,1
2022-07-01,2022-09-13,-74,437025,22041406TSAL,-1
2022-07-01,2022-09-13,-74,437043,220414077LTX,-1
2022-06-24,2022-09-13,-81,437253,22041501RQFL,-1
2022-07-07,2022-09-13,-67,438170,22041802KKFL,-1
2022-06-24,2022-07-22,28,438252,22041804S3LA,1
2022-08-05,2022-08-10,5,438252,22041804S3LA,1
2022-08-19,2022-09-02,14,438252,22041804S3LA,1
2022-07-07,2022-09-13,-67,438276,22041805CKFL,-1
2022-07-07,2022-09-13,-68,438315,220418061NAR,-1
2022-06-24,2022-09-13,-81,438390,220418078SAL,-1
2022-07-03,2022-09-13,-72,438543,22041900WJFL,-1
2022-07-08,2022-09-13,-67,438547,22041900YWKS,-1
2022-07-20,2022-09-13,-55,438549,220419011QMS,-1
2022-09-09,2022-09-13,-3,438799,22041906BNOK,-1
2022-07-01,2022-07-29,28,439294,220420063BFL,1
2022-08-12,2022-09-09,28,439294,220420063BFL,1
2022-06-29,2022-09-13,-76,439547,22042101YWFL,-1
2022-07-19,2022-09-13,-55,439550,22042101ZMAL,-1
2022-07-15,2022-09-13,-60,439589,22042102T1TX,-1
2022-07-18,2022-09-13,-57,439686,22042104PDFL,-1
2022-07-13,2022-09-13,-61,440916,22042500K4FL,-1
2022-07-07,2022-09-13,-68,440962,22042501Y5LA,-1
2022-07-01,2022-09-13,-74,440974,220425028PFL,-1
2022-07-06,2022-09-13,-68,441123,22042505TKSC,-1
2022-07-08,2022-09-13,-66,441196,2204250734MI,-1
2022-07-28,2022-09-13,-46,441366,2204260178SC,-1
2022-07-12,2022-09-13,-63,441569,2204250505SC,-1
2022-07-22,2022-09-13,-53,441623,22042606PMFL,-1
2022-07-08,2022-09-13,-67,441851,22042702BJMN,-1
2022-07-15,2022-09-13,-60,441942,22042704FRTN,-1
2022-07-08,2022-09-13,-67,442259,220428023LTX,-1
2022-07-08,2022-09-13,-67,442280,22042802G3AL,-1
2022-07-05,2022-09-13,-70,442301,220428039BMO,-1
2022-08-23,2022-09-13,-20,442370,220428051WSC,-1
2022-08-05,2022-08-20,15,442536,22042807RTTN,1
2022-07-14,2022-07-15,1,442650,2204290089SC,1
2022-08-03,2022-08-30,27,442704,22042901BQLA,1
2022-07-12,2022-07-15,3,442739,2204290213LA,1
2022-07-21,2022-07-22,1,442739,2204290213LA,1
2022-07-29,2022-09-13,-46,443582,22050200M7TN,-1
2022-07-21,2022-09-13,-54,443624,22050201HMMI,-1
2022-07-08,2022-09-13,-67,443640,22050201SCTX,-1
2022-07-08,2022-09-13,-67,443850,220502079DTX,-1
2022-07-13,2022-09-13,-62,443973,22050300D7SC,-1
2022-07-30,2022-08-01,2,444024,22050301CCTX,1
2022-08-15,2022-08-16,1,444024,22050301CCTX,1
2022-07-13,2022-09-13,-62,444230,220503063BMS,-1
2022-08-02,2022-09-13,-41,444525,220504033CLA,-1
2022-07-15,2022-07-25,10,444579,22050404C9FL,1
2022-08-26,2022-09-12,17,444579,22050404C9FL,1
2022-08-04,2022-09-13,-39,444733,22050407H3MO,-1
2022-07-22,2022-07-25,3,444928,22050501W3AL,1
2022-07-14,2022-09-13,-61,445114,22050505MNTN,-1
2022-07-14,2022-09-13,-61,445342,22050600SYFL,-1
2022-07-15,2022-07-28,13,445376,22050601KWWI,1
2022-08-05,2022-08-08,3,445376,22050601KWWI,1
2022-08-19,2022-09-13,-25,445376,22050601KWWI,-1
2022-08-06,2022-09-13,-38,446180,220509016XMO,-1
2022-07-20,2022-08-17,28,446185,220509017BAL,1
2022-07-22,2022-09-13,-53,446188,220509019TMN,-1
2022-07-22,2022-09-13,-53,446218,22050901ZDAR,-1
2022-07-15,2022-09-13,-60,446332,22050904LSIN,-1
2022-07-19,2022-09-13,-55,446390,22050905RPTN,-1
2022-07-22,2022-09-13,-53,446827,22051005BJMI,-1
2022-07-21,2022-09-13,-54,447065,22051100MWTN,-1
2022-08-12,2022-09-13,-31,447101,22051101CNSC,-1
2022-08-11,2022-09-13,-33,447113,22051101L0MO,-1
2022-08-03,2022-09-13,-41,447831,22051207CHAL,-1
2022-08-03,2022-09-13,-41,447851,22051207LCMS,-1
2022-08-06,2022-09-13,-38,447892,22051208LQTX,-1
2022-08-15,2022-09-13,-29,448858,2205160182FL,-1
2022-08-12,2022-08-26,14,448953,22051603CYTX,1
2022-09-08,2022-09-13,-4,449123,220516078DWI,-1
2022-09-03,2022-09-13,-10,449188,22051608KPFL,-1
2022-09-03,2022-09-13,-10,449306,22051701C2TX,-1
2022-07-30,2022-09-13,-45,449316,22051701H6SC,-1
2022-08-05,2022-09-13,-39,449473,220517054TMI,-1
2022-08-19,2022-09-13,-25,449705,22051800L3OK,-1
2022-07-26,2022-09-13,-49,450179,22051900SFTN,-1
2022-07-29,2022-09-13,-45,450265,22051902TRMS,-1
2022-07-29,2022-08-15,17,450411,22051905Y8WI,1
2022-08-15,2022-09-13,-29,450630,22052000SKMI,-1
2022-08-12,2022-08-16,4,450664,22052001HVTN,1
2022-09-09,2022-09-13,-4,450664,22052001HVTN,-1
2022-08-05,2022-09-13,-39,450805,22052004BLMN,-1
2022-08-15,2022-08-18,3,452051,22052400Z3TX,1
2022-08-08,2022-09-13,-35,452069,220524016TTX,-1
2022-08-31,2022-09-13,-12,452742,22052506CYTX,-1
2022-08-02,2022-09-13,-42,453204,220526067TFL,-1
2022-08-05,2022-09-13,-39,453243,22052606NVFL,-1
2022-08-01,2022-08-05,4,453466,22052701DFTX,1
2022-09-01,2022-09-13,-12,453466,22052701DFTX,-1
2022-08-03,2022-09-13,-41,453493,22052700RJSC,-1
2022-09-01,2022-09-13,-12,453518,22052702CCFL,-1
2022-08-05,2022-09-13,-39,453539,22052702PLFL,-1
2022-08-10,2022-09-13,-34,454476,220531029ZTX,-1
2022-08-10,2022-09-13,-34,454488,22053102L3IN,-1
2022-08-09,2022-09-13,-35,454637,22053106DHTX,-1
2022-09-09,2022-09-12,3,455059,22060105M3MI,1
2022-08-11,2022-09-13,-33,455332,220602016MFL,-1
2022-08-15,2022-08-29,14,455394,220602029GMS,1
2022-08-27,2022-09-13,-17,455479,220602041PAL,-1
2022-08-19,2022-08-24,5,455579,22051800GLSC,1
2022-08-12,2022-08-17,5,456195,2205120561KY,1
2022-09-09,2022-09-13,-4,456195,2205120561KY,-1
2022-08-26,2022-09-13,-18,456440,2206040198FL,-1
2022-09-01,2022-09-13,-12,456968,22060602JYFL,-1
2022-09-01,2022-09-13,-12,457007,2206060317FL,-1
2022-09-03,2022-09-13,-10,457376,2206070072SC,-1
2022-08-26,2022-09-13,-18,457710,22060705RXTX,-1
2022-08-19,2022-09-13,-25,457949,22060800GRTN,-1
2022-08-26,2022-09-13,-18,458059,22060802D0IN,-1
2022-08-19,2022-09-13,-25,458132,2206080404KS,-1
2022-08-26,2022-09-13,-18,458248,22060805ZJTX,-1
2022-08-31,2022-09-13,-12,458519,22060901SWTX,-1
2022-08-18,2022-09-13,-26,458590,22060902T2ND,-1
2022-09-08,2022-09-13,-5,458659,22060903YYFL,-1
2022-08-26,2022-09-02,7,458992,22061000KNNY,1
2022-09-08,2022-09-13,-4,458992,22061000KNNY,-1
2022-09-01,2022-09-13,-12,460052,22061300JLMI,-1
2022-09-03,2022-09-13,-10,460061,22061300MRTN,-1
2022-08-26,2022-09-13,-18,460158,2206130297AL,-1
2022-08-23,2022-09-13,-20,460189,22061302PGTX,-1
2022-08-25,2022-09-13,-19,460377,22061306FLFL,-1
2022-09-02,2022-09-13,-11,460586,22061400RXFL,-1
2022-08-25,2022-09-13,-19,460680,22061402DBKS,-1
2022-09-11,2022-09-13,-2,460879,22061406RSTX,-1
2022-09-08,2022-09-13,-5,461071,220614047GMS,-1
2022-08-23,2022-09-13,-21,461082,22061500TYTN,-1
2022-08-25,2022-09-13,-19,461159,22061502KYTX,-1
2022-08-26,2022-09-13,-18,461321,22061505XMKY,-1
2022-08-26,2022-09-13,-18,463352,22062006T8KY,-1
2022-09-09,2022-09-13,-4,463641,22062102B6FL,-1
2022-08-30,2022-09-13,-14,463642,22062102BNMI,-1
2022-09-09,2022-09-13,-4,463686,22062103KGMS,-1
2022-08-30,2022-09-13,-14,463950,22062107GFTX,-1
2022-09-09,2022-09-09,0,464717,22062301J7TN,1
2022-09-01,2022-09-13,-12,464774,22062302RWFL,-1
2022-08-30,2022-09-13,-14,465033,22062307W6MN,-1
2022-09-09,2022-09-13,-4,465036,22062307XHTN,-1
2022-09-08,2022-09-13,-4,465871,22062505NNLA,-1
2022-09-10,2022-09-12,2,466306,220627062JLA,1
2022-09-12,2022-09-13,-1,466636,22062802ZKMO,-1
2022-09-12,2022-09-13,-1,466763,22062805FPOK,-1
2022-09-07,2022-09-13,-6,467760,22063005D7TX,-1
2022-09-01,2022-09-13,-12,408684,22020401J4OK,-1
2022-05-06,2022-09-13,-130,413882,22021805BVAR,-1
2022-06-03,2022-09-13,-102,416475,22022502HWFL,-1
2022-05-17,2022-06-14,28,417447,22022800WGOK,1
2022-06-28,2022-07-12,14,417447,22022800WGOK,1
2022-08-23,2022-09-13,-21,417447,22022800WGOK,-1
2022-05-11,2022-09-13,-125,417464,22022801GHAR,-1
2022-06-17,2022-09-13,-88,417974,22030103X4OK,-1
2022-05-13,2022-05-20,7,419936,22030504VZOK,1
2022-07-08,2022-07-15,7,419936,22030504VZOK,1
2022-09-09,2022-09-13,-4,419936,22030504VZOK,-1
2022-05-27,2022-09-13,-109,420385,22030702ZMFL,-1
2022-06-06,2022-09-13,-99,420392,220307031BOK,-1
2022-05-13,2022-06-10,28,420393,220307032POK,1
2022-06-24,2022-07-15,21,420393,220307032POK,1
2022-08-12,2022-09-13,-32,420393,220307032POK,-1
2022-05-25,2022-09-13,-110,420797,22030802BGTX,-1
2022-05-31,2022-05-31,0,420995,22030806Z2AR,1
2022-06-13,2022-09-13,-91,420995,22030806Z2AR,-1
2022-06-08,2022-09-13,-97,421044,22030807H9OK,-1
2022-05-20,2022-09-13,-116,421222,22030901RPMS,-1
2022-05-24,2022-09-13,-112,421761,22031003NKAL,-1
2022-06-08,2022-06-23,15,421900,220310069FTX,1
